x,y,total_attenuation_dB
97,80.0,63.1
97,81.0,63.3
97,82.0,63.5
97,83.0,63.6
97,84.0,63.8
97,85.0,64.0
97,86.0,64.2
97,87.0,64.3
97,88.0,64.5
97,89.0,64.7
97,90.0,64.9
97,91.0,65.0
97,92.0,65.2
97,93.0,65.3
97,94.0,65.5
97,95.0,65.7
97,96.0,65.8
97,97.0,66.0
97,98.0,66.1
97,99.0,66.3
98,0.0,66.5
98,1.0,66.3
98,2.0,66.2
98,3.0,66.0
98,4.0,65.9
98,5.0,65.7
98,6.0,65.6
98,7.0,65.4
98,8.0,65.3
98,9.0,65.1
98,10.0,65.0
98,11.0,64.8
98,12.0,64.6
98,13.0,64.5
98,14.0,64.3
98,15.0,64.1
98,16.0,63.9
98,17.0,63.8
98,18.0,63.6
98,19.0,63.4
98,20.0,63.2
98,21.0,63.0
98,22.0,62.9
98,23.0,62.7
98,24.0,62.5
98,25.0,62.3
98,26.0,62.1
98,27.0,61.9
98,28.0,61.7
98,29.0,61.5
98,30.0,61.4
98,31.0,61.2
98,32.0,61.0
98,33.0,60.8
98,34.0,60.6
98,35.0,60.4
98,36.0,60.3
98,37.0,60.1
98,38.0,60.0
98,39.0,59.8
98,40.0,59.7
98,41.0,59.5
98,42.0,59.4
98,43.0,59.3
98,44.0,59.2
98,45.0,59.1
98,46.0,59.0
98,47.0,59.0
98,48.0,58.9
98,49.0,58.9
98,50.0,58.9
98,51.0,58.9
98,52.0,58.9
98,53.0,59.0
98,54.0,59.0
98,55.0,59.1
98,56.0,59.2
98,57.0,59.3
98,58.0,59.4
98,59.0,59.5
98,60.0,59.7
98,61.0,59.8
98,62.0,60.0
98,63.0,60.1
98,64.0,60.3
98,65.0,60.4
98,66.0,60.6
98,67.0,60.8
98,68.0,61.0
98,69.0,61.2
98,70.0,61.4
98,71.0,61.5
98,72.0,61.7
98,73.0,61.9
98,74.0,62.1
98,75.0,62.3
98,76.0,62.5
98,77.0,62.7
98,78.0,62.9
98,79.0,63.0
98,80.0,63.2
98,81.0,63.4
98,82.0,63.6
98,83.0,63.8
98,84.0,63.9
98,85.0,64.1
98,86.0,64.3
98,87.0,64.5
98,88.0,64.6
98,89.0,64.8
98,90.0,65.0
98,91.0,65.1
98,92.0,65.3
98,93.0,65.4
98,94.0,65.6
98,95.0,65.7
98,96.0,65.9
98,97.0,66.0
98,98.0,66.2
98,99.0,66.3
99,0.0,66.6
99,1.0,66.4
99,2.0,66.3
99,3.0,66.1
99,4.0,66.0
99,5.0,65.8
99,6.0,65.7
99,7.0,65.5
99,8.0,65.4
99,9.0,65.2
99,10.0,65.0
99,11.0,64.9
99,12.0,64.7
99,13.0,64.6
99,14.0,64.4
99,15.0,64.2
99,16.0,64.1
99,17.0,63.9
99,18.0,63.7
99,19.0,63.5
99,20.0,63.4
99,21.0,63.2
99,22.0,63.0
99,23.0,62.8
99,24.0,62.6
99,25.0,62.5
99,26.0,62.3
99,27.0,62.1
99,28.0,61.9
99,29.0,61.7
99,30.0,61.6
99,31.0,61.4
99,32.0,61.2
99,33.0,61.0
99,34.0,60.9
99,35.0,60.7
99,36.0,60.5
99,37.0,60.4
99,38.0,60.2
99,39.0,60.1
99,40.0,60.0
99,41.0,59.8
99,42.0,59.7
99,43.0,59.6
99,44.0,59.5
99,45.0,59.5
99,46.0,59.4
99,47.0,59.3
99,48.0,59.3
99,49.0,59.3
99,50.0,59.3
99,51.0,59.3
99,52.0,59.3
99,53.0,59.3
99,54.0,59.4
99,55.0,59.5
99,56.0,59.5
99,57.0,59.6
99,58.0,59.7
99,59.0,59.8
99,60.0,60.0
99,61.0,60.1
99,62.0,60.2
99,63.0,60.4
99,64.0,60.5
99,65.0,60.7
99,66.0,60.9
99,67.0,61.0
99,68.0,61.2
99,69.0,61.4
99,70.0,61.6
99,71.0,61.7
99,72.0,61.9
99,73.0,62.1
99,74.0,62.3
99,75.0,62.5
99,76.0,62.6
99,77.0,62.8
99,78.0,63.0
99,79.0,63.2
99,80.0,63.4
99,81.0,63.5
99,82.0,63.7
99,83.0,63.9
99,84.0,64.1
99,85.0,64.2
99,86.0,64.4
99,87.0,64.6
99,88.0,64.7
99,89.0,64.9
99,90.0,65.0
99,91.0,65.2
99,92.0,65.4
99,93.0,65.5
99,94.0,65.7
99,95.0,65.8
99,96.0,66.0
99,97.0,66.1
99,98.0,66.3
99,99.0,66.4
